"log2FoldChange" "padj" "genes" "gene_type"
"78" 1.63628603919548 0.000902807061782529 "LINC00484" "upregulated"
"79" 0.790910545424411 0.000917043325814615 "CTNS" "upregulated"
"80" 0.567426728878909 0.000944635143579339 "MINOS1P1" "upregulated"
"81" 0.992466788100415 0.000979060314099588 "CAPS" "upregulated"
"82" 0.467647518072368 0.00106577891280527 "CABYR" "upregulated"
"83" 0.543965246986694 0.0010867587587339 "TSC22D3" "upregulated"
"84" 1.01683676776871 0.00117388619256321 "FKBP5" "upregulated"
"85" 1.0662019507606 0.00117388619256321 "PTOV1-AS2" "upregulated"
"86" 0.696641717945873 0.00120947751089755 "ZBED6" "upregulated"
"87" 0.321602823889619 0.00120947751089755 "ZXDC" "upregulated"
"88" 0.734523180579938 0.00120947751089755 "PCDHGA1" "upregulated"
"89" 0.645655688002161 0.00120947751089755 "KIAA1958" "upregulated"
"90" 1.09314542202488 0.00120947751089755 "FAM53B-AS1" "upregulated"
"91" 0.451583409223422 0.00125200557616599 "ZFYVE19" "upregulated"
"92" 0.314676863999762 0.00125733290959222 "NSD1" "upregulated"
"93" 0.928020211211607 0.00131063727138188 "C21orf62" "upregulated"
"94" 1.45369466050211 0.00131683003498996 "LAMB4" "upregulated"
"95" 0.787120132974826 0.00138151617830686 "LOC100506860" "upregulated"
"96" 0.687317975577573 0.00138151617830686 "KDELC1" "upregulated"
"97" 0.499181635289848 0.00138507674745203 "HDAC4" "upregulated"
"98" 1.39722648489889 0.00141311580675747 "SERTAD4-AS1" "upregulated"
"99" 0.461667642533932 0.00141311580675747 "SIRT1" "upregulated"
"100" 0.468449291436941 0.00145836436989347 "AVEN" "upregulated"
"101" 0.955195519909272 0.00148752531499722 "C1orf111" "upregulated"
"102" 0.672582641383784 0.00158761710408254 "FAM13A-AS1" "upregulated"
"103" 1.62578994888062 0.00160211210009588 "UCKL1-AS1" "upregulated"
"104" 0.398827438642308 0.00161676408073968 "RNF169" "upregulated"
"105" 1.34115908732133 0.00167677788043649 "TFCP2L1" "upregulated"
"106" 0.675908370895896 0.00175410654497175 "CDKN2C" "upregulated"
"107" 0.539561425347859 0.00182495444062034 "CTDSP2" "upregulated"
"108" 0.82262549936701 0.00183471891357138 "RBM14" "upregulated"
"109" 1.09462914608206 0.00193308889297673 "ABCC2" "upregulated"
"110" 0.967095651054462 0.0019549195114677 "FBXL19-AS1" "upregulated"
"111" 0.711812129010385 0.0019549195114677 "FLCN" "upregulated"
"112" 0.539325035651189 0.00195533656362121 "GKAP1" "upregulated"
"113" 1.19081486324167 0.00197373208547306 "PRSS8" "upregulated"
"114" 1.66005416308315 0.00197373208547306 "SH2D3A" "upregulated"
"115" 1.29735378866009 0.00200685073161392 "SERPINF2" "upregulated"
"116" 1.54247777299036 0.00201113090304662 "C10orf62" "upregulated"
"117" 0.513533927755317 0.00201556637956265 "ABCD4" "upregulated"
"118" 0.83394446587371 0.00204382922944133 "LOC100129917" "upregulated"
"119" 0.773161468603101 0.00206755817541728 "BCAT2" "upregulated"
"120" 0.378528125355474 0.0021436630622103 "INVS" "upregulated"
"121" 0.732878890184902 0.00215534505069048 "LOC100996251" "upregulated"
"122" 1.34508519054964 0.00215534505069048 "ITGB1BP2" "upregulated"
"123" 0.918017576380869 0.00220639488914916 "RCC1" "upregulated"
"124" 0.539372586253597 0.00231821569749503 "PDE4DIP" "upregulated"
"125" 0.397072746811282 0.00234827788036998 "DCLRE1C" "upregulated"
"126" 0.859722665734463 0.0023783629319883 "CDK11A" "upregulated"
"127" 1.08289999191678 0.00239219439669706 "LOC283440" "upregulated"
"128" 0.591765789366313 0.00242968450524044 "ARAP1" "upregulated"
"129" 0.643343226824699 0.00243143011586237 "MARCH8" "upregulated"
"130" 0.290715840882756 0.0024512957759974 "MSL2" "upregulated"
"131" 1.22786912358513 0.00253081404373994 "NPFF" "upregulated"
"132" 1.20972218284187 0.00253081404373994 "HIF3A" "upregulated"
"133" 0.748413437328106 0.00253190701774159 "CDH26" "upregulated"
"134" 0.999174362917223 0.00254709953449219 "FAM106B" "upregulated"
"135" 0.680570705984137 0.00261749162441239 "SLC39A11" "upregulated"
"136" 0.819282508073275 0.00262144089053344 "WSCD1" "upregulated"
"137" 1.57524849502471 0.00264931131073222 "MIR5690" "upregulated"
"138" 1.02834395964148 0.00264931131073222 "PPFIBP2" "upregulated"
"139" 0.383426602450606 0.00268271501340439 "POLDIP3" "upregulated"
"140" 1.1581523120809 0.00269335538887442 "ATAD3C" "upregulated"
"141" 1.40707648386328 0.00273225941485179 "S100A4" "upregulated"
"142" 0.259778818177773 0.00273225941485179 "FBXO18" "upregulated"
"143" 0.485490171495263 0.00274194333063894 "ZNF202" "upregulated"
"144" 0.82388887076914 0.00276396216741347 "ANP32A-IT1" "upregulated"
"145" 0.31144895780918 0.00283316576063226 "EGLN1" "upregulated"
"146" 0.435427660655436 0.00293056475919662 "AUP1" "upregulated"
"147" 0.452005906935361 0.00296783775529421 "TAF3" "upregulated"
"148" 0.939919687809897 0.00308521405344691 "CLDN15" "upregulated"
"149" 0.850402502609335 0.00311707434721967 "SLC47A2" "upregulated"
"150" 0.567789902922703 0.00316245397768365 "ZC3H12C" "upregulated"
"151" 1.32544381173813 0.00316324522501951 "TNRC6C-AS1" "upregulated"
"152" 0.959897754090704 0.00326351052972264 "DDIT4" "upregulated"
"153" 0.651922908983686 0.00328374650320212 "RBL1" "upregulated"
"154" 0.515802133257119 0.00330770651351351 "FLJ37453" "upregulated"
"155" 0.367158227519089 0.00332444950955151 "ZNF592" "upregulated"
"156" 1.26673790451993 0.00334253974120005 "OVOL3" "upregulated"
"157" 0.466738099925168 0.00338112833330798 "SGF29" "upregulated"
"158" 0.374059246425484 0.00338112833330798 "INSR" "upregulated"
"159" 0.42916977367981 0.0034066448479097 "ZBTB44" "upregulated"
"160" 1.09810913948713 0.0034066448479097 "LINC00638" "upregulated"
"161" 0.769612451100289 0.003430731587794 "FMO5" "upregulated"
"162" 1.11974022796342 0.00347799005196662 "FOXO4" "upregulated"
"163" 1.84164387726897 0.0034796833026032 "GZMM" "upregulated"
"164" 1.1202319092722 0.0034796833026032 "PRR34-AS1" "upregulated"
"165" 1.8674482573739 0.00357412709049932 "SERPINA5" "upregulated"
"166" 0.402209824954924 0.00360363495766589 "NUP188" "upregulated"
"167" 0.986146264096001 0.00360363495766589 "LOC105371038" "upregulated"
"168" 0.71717089503095 0.00363244883415753 "RASSF3" "upregulated"
"169" 1.45514321940868 0.00373211717927394 "AZGP1" "upregulated"
"170" 0.370365083797495 0.00375448252562122 "AGAP1" "upregulated"
"171" 1.74600551912593 0.00375448252562122 "CXCR1" "upregulated"
"172" 0.474381551301691 0.00375448252562122 "ZCCHC8" "upregulated"
"173" 1.42051390193347 0.0037617220681454 "MIR6717" "upregulated"
"174" 0.50717553150575 0.00379841738180069 "TMCC2" "upregulated"
"175" 0.725793132559446 0.00380642758748828 "AHSA2" "upregulated"
"176" 1.16300773344694 0.00387676566874234 "UHRF1" "upregulated"
"177" 0.408165084286821 0.00388922039076739 "ZNF790" "upregulated"
"178" 0.904506430371177 0.0039332979182959 "LOC100505549" "upregulated"
"179" 0.36854210764355 0.00395064115071655 "ZBTB34" "upregulated"
"180" 0.904252726969528 0.00410364048117181 "SLC25A48" "upregulated"
"181" 1.03069283368188 0.00413069001417465 "NRON" "upregulated"
"182" 0.987381689480528 0.00413069001417465 "OLMALINC" "upregulated"
"183" 0.718709228642243 0.00426860840703047 "LOC101930370" "upregulated"
"184" 0.780170988214626 0.00426860840703047 "SLC25A25-AS1" "upregulated"
"185" 0.626914305480272 0.00426860840703047 "TRIM16" "upregulated"
"186" 0.432868727476291 0.00431274372625608 "MAX" "upregulated"
"187" 1.06771822719698 0.0043272507464178 "CA3-AS1" "upregulated"
"188" 0.558330936831041 0.0043272507464178 "SPECC1L" "upregulated"
"189" 0.624929787205713 0.00441747790646892 "TMEM265" "upregulated"
"190" 0.385058037802006 0.00454518866052585 "CIPC" "upregulated"
"191" 0.556035356475805 0.00456123784735775 "PCBP1-AS1" "upregulated"
"192" 0.669866440311776 0.00462099444163727 "ZNF692" "upregulated"
"193" 0.744459412586385 0.00462099444163727 "PROC" "upregulated"
"194" 0.632913872909853 0.00462099444163727 "LINC01004" "upregulated"
"195" 0.93768587885543 0.00462099444163727 "ZNF652" "upregulated"
"196" 0.727821147681925 0.00462099444163727 "HOMER3" "upregulated"
"197" 0.543262686539472 0.00462099444163727 "CCDC117" "upregulated"
"198" 0.939044089874091 0.00465948177306151 "ADCY10P1" "upregulated"
"199" 0.988712323597948 0.00466709152075834 "LRRC1" "upregulated"
"200" 0.744040158737617 0.00477323697721492 "MTSS1L" "upregulated"
"201" 1.68858964292048 0.00479301435318899 "HIST2H2BC" "upregulated"
"202" 1.05137866892633 0.00486495864908244 "C16orf71" "upregulated"
"203" 2.73363917614682 0.00498004891571657 "LOC100507616" "upregulated"
"204" 0.790116352647198 0.00499407461714554 "SLC4A2" "upregulated"
"205" 1.26341921820251 0.00503143449398464 "CYP39A1" "upregulated"
"206" 0.621017281245843 0.00509753627369366 "SASH1" "upregulated"
"207" 0.906623423512454 0.00523094901405696 "SPACA6P-AS" "upregulated"
"208" 0.569076265505136 0.00526993967583317 "TOP3B" "upregulated"
"209" 1.18025931805814 0.00531944144715231 "STAB2" "upregulated"
"210" 0.741117706541349 0.0053350457226521 "CSF1" "upregulated"
"211" 1.08254831130448 0.00536172286848069 "WDR38" "upregulated"
"212" 0.565501371966987 0.00536172286848069 "RBM38" "upregulated"
"213" 1.26195955496664 0.00552797663537873 "LINC01561" "upregulated"
"214" 0.883912643732284 0.0055522798301375 "MLANA" "upregulated"
"215" 0.977018585332325 0.00556377624232215 "SAP25" "upregulated"
"216" 1.74516054594497 0.00556377624232215 "FOXJ1" "upregulated"
"217" 0.594581498846561 0.00571843780405245 "TTC31" "upregulated"
"218" 0.563009261794955 0.0057782562368681 "TIMELESS" "upregulated"
"219" 0.386319140708454 0.00578305168562127 "NFKB1" "upregulated"
"220" 0.679339821464715 0.00579865027940804 "INTS6-AS1" "upregulated"
"221" 1.17905181763648 0.00581623045699782 "QDPR" "upregulated"
"222" 0.774515647529647 0.0059295150137505 "CPQ" "upregulated"
"223" 1.2960638341319 0.0059295150137505 "THRSP" "upregulated"
"224" 0.405197961132005 0.0059295150137505 "RALGAPA2" "upregulated"
"225" 0.692255311957535 0.00593293221628194 "ACACB" "upregulated"
"226" 1.09684659322909 0.00602380482950333 "SLC5A3" "upregulated"
"227" 0.868337987999795 0.00604165940098387 "FAM118A" "upregulated"
"228" 0.76903017815868 0.00608780917150341 "RAPGEF3" "upregulated"
"229" 0.532039881889456 0.00620884032397912 "NBPF15" "upregulated"
"230" 0.525604512050493 0.00623211384960851 "CLK1" "upregulated"
"231" 0.532023479091497 0.00629076841712328 "LINC-PINT" "upregulated"
"232" 0.451274769582484 0.0063211490093062 "SPOUT1" "upregulated"
"233" 0.892984797514251 0.00641659954844638 "TBX6" "upregulated"
"234" 0.372923918203172 0.00643605604885867 "PCF11" "upregulated"
"235" 0.574410407395382 0.00644046653476188 "CDK2AP1" "upregulated"
"236" 0.361046697823649 0.00644185149027128 "ZNF234" "upregulated"
"237" 0.985400789038067 0.00646786710976867 "GJA9-MYCBP" "upregulated"
"238" 0.62756549006711 0.00650325893029428 "CASC3" "upregulated"
"239" 1.61396444586917 0.00654621718475415 "LINC01546" "upregulated"
"240" 0.902357854203606 0.00654621718475415 "LOC100130075" "upregulated"
"241" 0.494904908117421 0.00657201100144398 "TAZ" "upregulated"
"242" 0.66662691697857 0.00657554199824439 "JUP" "upregulated"
"243" 0.675761683096846 0.00663143121440942 "PLXNB1" "upregulated"
"244" 0.774587829866428 0.00663143121440942 "CNMD" "upregulated"
"245" 0.920484001582313 0.00665633790464914 "CCDC102A" "upregulated"
"246" 0.852280118581534 0.00673172947109908 "LOC100506258" "upregulated"
"247" 0.992793973289929 0.00682372929754729 "HSPB7" "upregulated"
"248" 0.576626680629431 0.00682372929754729 "LOC728989" "upregulated"
"249" 1.52912696080474 0.00682372929754729 "OLAH" "upregulated"
"250" 1.29181546590818 0.00682372929754729 "SLC10A1" "upregulated"
"251" 0.668499233602195 0.00686519941725097 "TMEM79" "upregulated"
"252" 0.464054130081962 0.00687312756108151 "CTBP2" "upregulated"
"253" 0.569949674424904 0.00699822003146946 "PPP2R1B" "upregulated"
"254" 0.91647375617671 0.00699822003146946 "SUN2" "upregulated"
"255" 1.06826509278902 0.00704417950155604 "MID1IP1" "upregulated"
"256" 0.786756762809835 0.00704417950155604 "SAMHD1" "upregulated"
"257" 0.883949569639437 0.00705714046728531 "AJUBA" "upregulated"
"258" 0.454995490562918 0.00705714046728531 "TRPM7" "upregulated"
"259" 0.879628849752016 0.0071369607046231 "ITPK1-AS1" "upregulated"
"260" 0.553433970441532 0.00727563847512067 "CARD8" "upregulated"
"261" 0.372320698829907 0.00729536787641382 "ZC3H11A" "upregulated"
"262" 0.796595525873521 0.00749686914609551 "ATOH8" "upregulated"
"263" 0.842695330995647 0.00754304661464012 "LINC00222" "upregulated"
"264" 1.22721889073599 0.00754304661464012 "LRRC46" "upregulated"
"265" 0.490446785018559 0.00765387142137006 "CAPN2" "upregulated"
"266" 1.60637655719024 0.00769620051618457 "KIF19" "upregulated"
"267" 1.53119840088254 0.00779371036081989 "STON1" "upregulated"
"268" 0.698853433662299 0.00780101350355166 "SSBP3-AS1" "upregulated"
"269" 0.640965948334749 0.00789539087006748 "HAUS5" "upregulated"
"270" 0.87116775251338 0.00789539087006748 "PRR34" "upregulated"
"271" 1.34479301271625 0.00804027573013251 "LDLRAP1" "upregulated"
"272" 0.324213206632164 0.00804027573013251 "TRNAU1AP" "upregulated"
"273" 0.663369557326749 0.00827082108126141 "LOC389765" "upregulated"
"274" 1.01663165235558 0.00832021478132584 "FAM222A" "upregulated"
"275" 0.518397304374122 0.00849510423972407 "MAVS" "upregulated"
"276" 0.721046025140655 0.00855955119453507 "RND2" "upregulated"
"277" 0.904364702830643 0.0086576379079335 "PVRIG" "upregulated"
"278" 0.894782571371969 0.00868404877333971 "LOC101929549" "upregulated"
"279" 0.561705432539512 0.00891111156064969 "LOC646762" "upregulated"
"280" 0.581260875536388 0.00892724601613811 "LOXL3" "upregulated"
"281" 0.475226807256149 0.00892724601613811 "STK38" "upregulated"
"282" 0.448895634827153 0.00892724601613811 "NAA16" "upregulated"
"283" 0.589180520822627 0.00892724601613811 "TEP1" "upregulated"
"284" 0.66502837913298 0.00892724601613811 "SAMD4A" "upregulated"
"285" 0.389593832124799 0.00892724601613811 "LOC440434" "upregulated"
"286" 0.798843247346381 0.0089663736569309 "LMF1-AS1" "upregulated"
"287" 0.893785798634381 0.00898482439215451 "CAHM" "upregulated"
"288" 0.498749487031855 0.00898482439215451 "COX19" "upregulated"
"289" 0.562554959877199 0.00909364835345521 "PLCG1" "upregulated"
"290" 0.550485191470698 0.00909754123117338 "TMEM14EP" "upregulated"
"291" 0.72855784228208 0.00915762066814294 "KANK2" "upregulated"
"292" 0.624398846653089 0.00919391363049635 "CTAGE7P" "upregulated"
"293" 0.738964735644886 0.00922238361152054 "HSP90AB4P" "upregulated"
"294" 0.659047936762006 0.00925504130554468 "WEE1" "upregulated"
"295" 0.726311404278831 0.00934112301356039 "CCNI2" "upregulated"
"296" 0.328443950117688 0.00934112301356039 "CALCOCO1" "upregulated"
"297" 0.604036827995741 0.00949607220705178 "ABCG1" "upregulated"
"298" 0.407095080248942 0.00956473255506411 "SAP30L" "upregulated"
"299" 0.619710753135908 0.00966576337463392 "TP53I3" "upregulated"
"300" 0.574608881628681 0.00966576337463392 "COBL" "upregulated"
"301" 0.474371260568828 0.00966871152347009 "FOXN3" "upregulated"
"302" 0.553761842315672 0.00979800129220148 "ZNF565" "upregulated"
"303" 1.4257190674583 0.00979800129220148 "ZNF341-AS1" "upregulated"
"304" 1.38855938017056 0.00983289196867475 "LMNTD2" "upregulated"
"305" 0.629181801204999 0.00983289196867475 "CMTM1" "upregulated"
"306" 0.918302843185473 0.00983289196867475 "ARGFXP2" "upregulated"
"307" 0.631198925108939 0.00998889068704911 "C3orf62" "upregulated"
"308" 0.456733405094924 0.0100144816032515 "IRF2BP2" "upregulated"
"309" 0.994663936132057 0.0102224132832441 "RPS10P7" "upregulated"
"310" 1.14036768105923 0.0103541257673261 "SMTN" "upregulated"
"311" 1.49810105215685 0.0104126568786025 "SLC23A3" "upregulated"
"312" 0.346285554030647 0.010437066781196 "RBM17" "upregulated"
"313" 1.12125444136346 0.010437066781196 "LOC101928069" "upregulated"
"314" 0.705876218563103 0.0104505077486493 "FZD9" "upregulated"
"315" 0.823665628286014 0.0108992125755351 "TSSK3" "upregulated"
"316" 0.766966828350833 0.0112154302544605 "JDP2" "upregulated"
"317" 0.454983976366496 0.0112224543692863 "UBXN2A" "upregulated"
"318" 1.97664944948498 0.0113389010095109 "LINC01134" "upregulated"
"319" 0.429806001008717 0.0113832584046414 "TRMT10B" "upregulated"
"320" 0.332927867544881 0.0114719492862994 "KEAP1" "upregulated"
"321" 0.796784600227152 0.011633845882657 "LOC102723809" "upregulated"
"322" 0.481503465198473 0.011633845882657 "PPM1D" "upregulated"
"323" 1.07880872729264 0.0117151327710689 "LOC100130548" "upregulated"
"324" 0.282239100191316 0.0117264710167032 "MRPS5" "upregulated"
"325" 0.829057097896479 0.0117493788837789 "SPDYA" "upregulated"
"326" 0.446671976987492 0.0117683465252731 "TRIM8" "upregulated"
"327" 1.20862064037021 0.0117939600323826 "LOC101927043" "upregulated"
"328" 0.71102890691046 0.0117939600323826 "COL6A6" "upregulated"
"329" 0.389160359250262 0.0117939600323826 "DEK" "upregulated"
"330" 1.06612996161725 0.0119476253555922 "MYOT" "upregulated"
"331" 0.968519592656024 0.0119645803561919 "ITGA10" "upregulated"
"332" 0.415448727542864 0.0119683005783048 "ALG12" "upregulated"
"333" 0.284856292243376 0.0119860648260565 "PPP4R3A" "upregulated"
"334" 0.685326930863639 0.0121154574477195 "LHX4" "upregulated"
"335" 1.00934887412076 0.0122371263588681 "TLDC2" "upregulated"
"336" 1.03572974961259 0.0124800350918078 "PCA3" "upregulated"
"337" 2.07265587904269 0.0125259850845412 "LINC01068" "upregulated"
"338" 1.13059461280219 0.0125259850845412 "SH2D7" "upregulated"
"339" 0.588066980878958 0.01254389707881 "SCUBE3" "upregulated"
"340" 0.743982314766094 0.0126173868395399 "PRR26" "upregulated"
"341" 1.61528203636007 0.0126316260487955 "CXCR2" "upregulated"
"342" 0.297751384981623 0.0127312977446139 "KCTD7" "upregulated"
"343" 0.566037658672235 0.0130467666686274 "LOC644656" "upregulated"
"344" 0.569970730441041 0.013056017961424 "ZBTB12" "upregulated"
"345" 0.445655717812382 0.0131350115828316 "HBP1" "upregulated"
"346" 0.362157907885761 0.0132296242675174 "PCMTD2" "upregulated"
"347" 0.436054268749228 0.0132592531847501 "SNORA57" "upregulated"
"348" 0.991296876049701 0.0132655655379705 "COL8A2" "upregulated"
"349" 0.600596029660128 0.0134128104421457 "RNF130" "upregulated"
"350" 0.477239744668427 0.0135529819103676 "STAG1" "upregulated"
"351" 0.533733969850015 0.0135529819103676 "NACC2" "upregulated"
"352" 0.766184467906877 0.0135529819103676 "SMG1P7" "upregulated"
"353" 2.18171300527363 0.0135529819103676 "OR7A5" "upregulated"
"354" 0.583196049667137 0.013623997333661 "KMT2E-AS1" "upregulated"
"355" 0.639377513217451 0.0138650029059807 "LSS" "upregulated"
"356" 0.330298156705057 0.0138701062938877 "OTUD4" "upregulated"
"357" 0.92323194317412 0.0138701062938877 "HIP1" "upregulated"
"358" 0.555200537005328 0.0140005540778454 "CC2D1B" "upregulated"
"359" 0.397775240188645 0.0140739962056206 "POLR3H" "upregulated"
"360" 0.874643538329434 0.0141055261636519 "LOC100134368" "upregulated"
"361" 1.55735896222459 0.0142541444206235 "OPTC" "upregulated"
"362" 1.27733685945787 0.0142923942856183 "MIR3139" "upregulated"
"363" 0.277912168693367 0.0144154157761591 "TRRAP" "upregulated"
"364" 1.61185668693224 0.0144285174656204 "CLEC18A" "upregulated"
"365" 0.741108827309358 0.0145355977071111 "TPM3P9" "upregulated"
"366" 0.896389937989631 0.0145769472659238 "LLGL2" "upregulated"
"367" 0.255317565407717 0.0146510008083297 "SNX27" "upregulated"
"368" 0.428371180679289 0.0146591192010906 "SNHG3" "upregulated"
"369" 1.08190003484161 0.0146682862322087 "MCM7" "upregulated"
"370" 0.475461182851022 0.0146712387249714 "NHEJ1" "upregulated"
"371" 0.447029701063708 0.0146712387249714 "ZBTB1" "upregulated"
"372" 0.397520682654665 0.0146716499725118 "COLGALT1" "upregulated"
"373" 1.0227516609908 0.0147061681204114 "ITPKB-IT1" "upregulated"
"374" 0.729881657563088 0.0147061681204114 "GDF11" "upregulated"
"375" 0.478767090486744 0.0147061681204114 "DUSP18" "upregulated"
"376" 0.388613754654252 0.014787842614661 "RRNAD1" "upregulated"
"377" 0.51697585804671 0.0147937344976983 "IKBKB" "upregulated"
"378" 0.778241593781104 0.014894149548099 "LOC101927124" "upregulated"
"379" 1.50450650439125 0.0148966534801931 "LOC284933" "upregulated"
"380" 0.540180707409173 0.0151287193761604 "LOC100996724" "upregulated"
"381" 0.446884907082808 0.0151287193761604 "ZNF431" "upregulated"
"382" 0.743639064525325 0.0151933097450973 "RFTN2" "upregulated"
"383" 0.667032588068616 0.0151933097450973 "IL17RB" "upregulated"
"384" 1.67354601774708 0.0151933097450973 "LINC01445" "upregulated"
"385" 0.876252601221073 0.0151933097450973 "FAM84B" "upregulated"
"386" 0.328647875175781 0.0151933097450973 "CARS2" "upregulated"
"387" 0.477760122603904 0.0154882625485718 "AXIN1" "upregulated"
"388" 1.06747176443818 0.0154989682366393 "HILS1" "upregulated"
"389" 1.22478813791733 0.0155294930440911 "ALOX15B" "upregulated"
"390" 0.528196726058251 0.0155294930440911 "ZNF701" "upregulated"
"391" 1.27255404163759 0.0155552334162927 "FANCB" "upregulated"
"392" 0.698502049680892 0.0155552334162927 "MORF4L2-AS1" "upregulated"
"393" 0.511171306510728 0.0155552334162927 "NCOA5" "upregulated"
